order_id,product_id,quantity,unit_price,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level
389558867,555121,3,354.91,8375298,2023-09-12 00:13:47,2023-09-12 00:23:47,2023-09-12 00:24:47,On Time,212.14,Cash,23492,8488,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri and Dora",354.91,473.21,25.0,3,30,67
7616883530,306177,3,769.24,16410155,2023-09-05 01:44:10,2023-09-05 02:03:10,2023-09-05 02:03:10,On Time,2182.8,Card,75823,6202,Frozen Biryani,Instant & Frozen Food,Som Inc,769.24,1282.07,40.0,180,11,54
3851744248,734789,1,395.82,61763552,2023-04-30 08:27:50,2023-04-30 08:37:50,2023-04-30 08:42:50,On Time,3985.16,Wallet,82050,9945,Popcorn,Snacks & Munchies,"Chaudhari, Pant and Singh",395.82,608.95,35.0,90,22,66
4953665655,444361,2,822.63,14428954,2024-01-16 22:18:13,2024-01-16 22:36:13,2024-01-16 23:01:13,Significantly Delayed,1570.97,Cash,95729,789,Pain Reliever,Pharmacy,"Prakash, Bawa and Kale",822.63,1028.29,20.0,365,20,71
962864152,455083,3,959.01,24357425,2024-07-19 06:35:56,2024-07-19 06:55:56,2024-07-19 06:50:56,On Time,1662.02,Card,58963,2048,Butter,Dairy & Breakfast,Dutta Inc,959.01,1198.76,20.0,7,29,63
923668833,771228,3,83.18,47125914,2023-05-12 22:14:40,2023-05-12 22:26:40,2023-05-12 22:25:40,On Time,1599.98,Card,48623,9443,Pet Treats,Pet Care,Raja and Sons,83.18,127.97,35.0,365,25,73
4022122330,26060,3,342.94,33871107,2023-12-04 19:25:48,2023-12-04 19:42:48,2023-12-04 19:57:48,Slightly Delayed,4022.8,UPI,76472,7115,Vitamins,Pharmacy,Shah and Sons,342.94,428.67,20.0,365,25,57
4564846800,500739,2,359.98,79764458,2023-08-10 00:59:51,2023-08-10 01:12:51,2023-08-10 01:26:51,Slightly Delayed,2989.97,UPI,41373,9995,Bread,Dairy & Breakfast,Aggarwal Group,359.98,449.98,20.0,7,18,81
690652905,451812,2,530.85,75289676,2024-04-24 17:11:57,2024-04-24 17:24:57,2024-04-24 17:25:57,On Time,3539.79,Cash,24116,8496,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",530.85,663.56,20.0,365,29,63
716741661,799688,2,309.62,43052303,2024-10-15 06:25:15,2024-10-15 06:44:15,2024-10-15 06:46:15,On Time,3850.67,UPI,24941,3076,Lotion,Personal Care,Arora LLC,309.62,476.34,35.0,365,22,90
6575532281,34200,1,319.8,44149982,2024-03-25 01:04:48,2024-03-25 01:15:48,2024-03-25 01:39:48,Significantly Delayed,1220.66,Wallet,43140,858,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,19,75
7486807731,803607,3,949.73,71189232,2023-12-13 13:24:08,2023-12-13 13:40:08,2023-12-13 13:58:08,Significantly Delayed,4142.77,UPI,58099,1667,Soap,Personal Care,"Kadakia, Mohan and Sathe",949.73,1461.12,35.0,365,21,98
9721870982,272170,1,140.8,79919160,2023-11-12 10:08:16,2023-11-12 10:24:16,2023-11-12 10:20:16,On Time,1339.43,Cash,12717,2789,Ice Cream,Instant & Frozen Food,Purohit Group,140.8,234.67,40.0,180,10,92
8105823343,56589,1,517.77,16400639,2023-10-15 08:55:25,2023-10-15 09:10:25,2023-10-15 09:28:25,Significantly Delayed,3202.58,Card,10154,2045,Vitamins,Pharmacy,"Pai, Kashyap and Ramachandran",517.77,647.21,20.0,365,16,85
7113554979,53833,1,134.69,19180962,2023-11-27 04:04:09,2023-11-27 04:21:09,2023-11-27 04:22:09,On Time,127.16,Card,60033,4421,Rice,Grocery & Staples,Tella-Master,134.69,158.46,15.0,365,26,89
507373134,847349,2,781.08,95269737,2024-10-23 14:51:34,2024-10-23 15:07:34,2024-10-23 15:21:34,Slightly Delayed,4731.51,UPI,79937,9622,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,781.08,1041.44,25.0,3,26,69
4674132573,537274,3,702.71,98444183,2024-10-21 20:15:16,2024-10-21 20:27:16,2024-10-21 20:51:16,Significantly Delayed,2350.69,UPI,44189,7503,Pet Treats,Pet Care,Lal-Chauhan,702.71,1081.09,35.0,365,17,67
487395969,561860,1,874.78,93924203,2023-12-13 17:32:31,2023-12-13 17:45:31,2023-12-13 17:43:31,On Time,2619.2,Card,10746,8364,Orange Juice,Cold Drinks & Juices,Gupta Ltd,874.78,1249.69,30.0,180,21,90
3962007460,378676,3,881.42,93458307,2024-07-31 07:37:21,2024-07-31 07:47:21,2024-07-31 08:06:21,Significantly Delayed,1119.19,UPI,87494,5430,Orange Juice,Cold Drinks & Juices,Baral-Kamdar,881.42,1259.17,30.0,180,19,65
2272882287,487931,2,709.08,25641500,2024-07-12 23:06:58,2024-07-12 23:21:58,2024-07-12 23:30:58,Slightly Delayed,3442.64,Card,92563,2742,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath",709.08,834.21,15.0,365,27,68
4426246696,382511,2,702.54,88923048,2023-11-22 22:35:31,2023-11-22 22:51:31,2023-11-22 22:56:31,On Time,1763.53,Wallet,97040,6604,Butter,Dairy & Breakfast,Bora-Thakkar,702.54,878.17,20.0,7,26,88
1714709914,256783,2,906.54,86067293,2024-09-10 12:34:01,2024-09-10 12:54:01,2024-09-10 12:54:01,On Time,3458.06,UPI,39465,5991,Pet Treats,Pet Care,"Basu, Thakur and Rege",906.54,1394.68,35.0,365,16,98
3159133564,237083,2,577.13,81541985,2023-08-05 08:36:09,2023-08-05 08:56:09,2023-08-05 09:01:09,On Time,1824.8,Cash,3774,3571,Cough Syrup,Pharmacy,Hayer-Banerjee,577.13,721.41,20.0,365,24,86
4531739740,552496,1,508.0,98088303,2024-06-24 04:12:18,2024-06-24 04:28:18,2024-06-24 04:27:18,On Time,1748.85,Card,2730,8908,Dish Soap,Household Care,Dhar PLC,508.0,677.33,25.0,365,17,59
3158981349,859361,1,432.39,92038780,2023-10-25 08:51:16,2023-10-25 09:02:16,2023-10-25 08:58:16,On Time,524.67,UPI,64734,8618,Shampoo,Personal Care,Mitter Group,432.39,665.22,35.0,365,25,77
1789010378,500633,3,154.5,81533356,2023-07-28 05:08:23,2023-07-28 05:27:23,2023-07-28 05:23:23,On Time,2506.08,UPI,62408,8377,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,24,87
705203916,89084,1,598.83,58929595,2024-08-04 20:52:03,2024-08-04 21:07:03,2024-08-04 21:17:03,Slightly Delayed,2686.57,Wallet,51498,3027,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",598.83,748.54,20.0,7,27,74
7255510932,94225,1,77.11,62526813,2024-08-06 11:22:44,2024-08-06 11:40:44,2024-08-06 11:43:44,On Time,2241.22,UPI,75343,2875,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",77.11,102.81,25.0,365,13,70
1991167685,237083,2,577.13,37309023,2024-03-02 13:26:21,2024-03-02 13:42:21,2024-03-02 13:42:21,On Time,123.74,Card,97004,5917,Cough Syrup,Pharmacy,Hayer-Banerjee,577.13,721.41,20.0,365,24,86
5103721089,34186,3,925.65,5135207,2023-08-21 00:30:07,2023-08-21 00:44:07,2023-08-21 00:51:07,Slightly Delayed,4045.22,UPI,48344,7585,Mangoes,Fruits & Vegetables,Mandal-Kar,925.65,1234.2,25.0,3,27,74
9674006557,317242,3,198.15,60561655,2023-05-02 13:10:57,2023-05-02 13:24:57,2023-05-02 13:20:57,On Time,4406.9,Cash,74578,5795,Pulses,Grocery & Staples,Rastogi Group,198.15,233.12,15.0,365,22,63
1073466441,681063,3,321.28,42465414,2023-05-30 09:11:42,2023-05-30 09:23:42,2023-05-30 09:34:42,Slightly Delayed,632.43,UPI,46168,8737,Mango Drink,Cold Drinks & Juices,Dass and Sons,321.28,458.97,30.0,180,20,91
5407006470,70969,2,631.7,95364457,2024-05-24 14:58:37,2024-05-24 15:08:37,2024-05-24 15:12:37,On Time,1748.85,Card,72572,204,Carrots,Fruits & Vegetables,Mohan Group,631.7,842.27,25.0,3,25,96
747347782,15314,3,578.85,6398761,2023-04-25 06:38:32,2023-04-25 06:56:32,2023-04-25 06:58:32,On Time,3048.42,Card,88192,9306,Cheese,Dairy & Breakfast,Banik-Ratta,578.85,723.56,20.0,7,30,91
8554063149,684939,3,727.95,5039883,2024-06-09 04:26:22,2024-06-09 04:37:22,2024-06-09 04:53:22,Significantly Delayed,2713.89,Cash,61925,5696,Lotion,Personal Care,"Sibal, Bhatnagar and Rajan",727.95,1119.92,35.0,365,22,50
4855215470,487065,3,374.68,21573815,2024-03-31 07:48:38,2024-03-31 08:03:38,2024-03-31 08:02:38,On Time,3499.44,Wallet,41692,3445,Chips,Snacks & Munchies,Kadakia-Yadav,374.68,576.43,35.0,90,27,87
5008998072,993331,1,102.44,26245432,2024-01-05 09:11:09,2024-01-05 09:30:09,2024-01-05 09:26:09,On Time,4861.34,Wallet,68214,1831,Pulses,Grocery & Staples,"Parmer, Gola and Yogi",102.44,120.52,15.0,365,28,86
9696466906,118820,2,12.32,40434527,2024-05-01 21:28:23,2024-05-01 21:46:23,2024-05-01 21:51:23,On Time,2085.85,Wallet,22128,504,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",12.32,17.6,30.0,180,12,61
7189534591,951463,1,787.4,6291143,2023-08-18 15:16:56,2023-08-18 15:27:56,2023-08-18 15:23:56,On Time,3354.47,Cash,89782,1239,Pet Treats,Pet Care,Balakrishnan-Kaur,787.4,1211.38,35.0,365,16,82
9965941354,707935,1,820.9,82286725,2023-11-13 19:55:32,2023-11-13 20:13:32,2023-11-13 20:29:32,Significantly Delayed,625.45,Card,10750,9546,Cat Food,Pet Care,"Anne, Mammen and Khatri",820.9,1262.92,35.0,365,30,97
1275232752,747801,1,277.76,83304571,2023-08-24 07:35:20,2023-08-24 07:46:20,2023-08-24 07:50:20,On Time,422.23,UPI,80057,9761,Toilet Cleaner,Household Care,Saha-Vora,277.76,370.35,25.0,365,23,71
343479370,566052,1,87.3,5043760,2024-05-03 12:35:40,2024-05-03 12:55:40,2024-05-03 12:59:40,On Time,1820.87,Cash,63936,4894,Pain Reliever,Pharmacy,"Apte, Soman and Raju",87.3,109.12,20.0,365,14,53
2485933387,890232,1,432.0,21573815,2024-07-10 17:30:21,2024-07-10 17:45:21,2024-07-10 17:46:21,On Time,1489.6,UPI,91595,5729,Mango Drink,Cold Drinks & Juices,Jha Group,432.0,617.14,30.0,180,20,91
6735843326,992178,1,632.43,52085702,2024-10-24 05:41:04,2024-10-24 05:53:04,2024-10-24 06:00:04,Slightly Delayed,3348.38,UPI,42373,6190,Pain Reliever,Pharmacy,Basu and Sons,632.43,790.54,20.0,365,16,89
6384313098,644847,1,622.81,47295676,2023-12-07 02:25:53,2023-12-07 02:43:53,2023-12-07 02:51:53,Slightly Delayed,3180.96,Card,33058,1995,Salt,Grocery & Staples,"Jhaveri, Kata and Kapur",622.81,732.72,15.0,365,24,52
1022032613,903336,1,551.88,59436131,2023-12-10 08:16:59,2023-12-10 08:35:59,2023-12-10 08:34:59,On Time,2830.88,Card,20565,2314,Pulses,Grocery & Staples,"Vaidya, Amble and Palla",551.88,649.27,15.0,365,14,60
8026892264,487931,3,709.08,93341057,2023-09-24 14:10:07,2023-09-24 14:25:07,2023-09-24 14:29:07,On Time,3867.59,Cash,34461,8942,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath",709.08,834.21,15.0,365,27,68
7158825499,952124,2,127.08,63571453,2024-04-14 21:33:07,2024-04-14 21:47:07,2024-04-14 21:47:07,On Time,1275.88,Wallet,32726,6206,Onions,Fruits & Vegetables,"Wali, Sood and Bala",127.08,169.44,25.0,3,15,50
5327013494,901144,2,340.36,89418072,2024-04-18 08:19:55,2024-04-18 08:29:55,2024-04-18 08:37:55,Slightly Delayed,968.65,Wallet,99300,1387,Sugar,Grocery & Staples,Deo-Kamdar,340.36,400.42,15.0,365,12,71
1002526452,444361,2,822.63,97475543,2023-07-31 23:19:05,2023-07-31 23:29:05,2023-07-31 23:33:05,On Time,5001.82,Cash,56579,852,Pain Reliever,Pharmacy,"Prakash, Bawa and Kale",822.63,1028.29,20.0,365,20,71
4650525854,317242,2,198.15,71694275,2024-01-17 10:55:53,2024-01-17 11:12:53,2024-01-17 11:39:53,Significantly Delayed,209.59,Cash,17326,7455,Pulses,Grocery & Staples,Rastogi Group,198.15,233.12,15.0,365,22,63
6260291784,697683,1,123.74,75038062,2024-07-08 19:24:57,2024-07-08 19:40:57,2024-07-08 19:44:57,On Time,359.98,Cash,11624,365,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",123.74,164.99,25.0,365,14,82
1884314278,264803,2,995.98,15534747,2023-09-15 23:42:07,2023-09-15 23:57:07,2023-09-16 00:01:07,On Time,847.01,Card,32462,979,Vitamins,Pharmacy,Gole-Doshi,995.98,1244.97,20.0,365,17,69
7074219396,760828,3,563.45,36737539,2024-05-04 13:09:12,2024-05-04 13:28:12,2024-05-04 13:39:12,Slightly Delayed,1474.63,UPI,80741,3890,Pet Treats,Pet Care,"Khurana, Khosla and Yohannan",563.45,866.85,35.0,365,23,93
807183459,684939,3,727.95,76212152,2023-09-05 11:59:41,2023-09-05 12:12:41,2023-09-05 12:18:41,Slightly Delayed,3111.71,Wallet,23145,4336,Lotion,Personal Care,"Sibal, Bhatnagar and Rajan",727.95,1119.92,35.0,365,22,50
598539940,876139,1,415.75,76970363,2023-07-28 17:31:14,2023-07-28 17:45:14,2023-07-28 17:41:14,On Time,2753.61,Wallet,71176,2514,Pulses,Grocery & Staples,Cherian-Dara,415.75,489.12,15.0,365,14,83
427702490,120385,1,597.91,71607166,2024-01-20 21:29:03,2024-01-20 21:44:03,2024-01-20 21:43:03,On Time,891.72,Wallet,82652,3710,Pet Treats,Pet Care,Dubey-Sarin,597.91,919.86,35.0,365,28,73
955844536,784673,3,491.39,4597433,2023-03-29 12:08:35,2023-03-29 12:19:35,2023-03-29 12:22:35,On Time,2719.11,UPI,35124,1207,Dog Food,Pet Care,Ramanathan Group,491.39,755.98,35.0,365,21,84
5397640599,89084,1,598.83,2684440,2024-05-24 20:01:10,2024-05-24 20:13:10,2024-05-24 20:16:10,On Time,720.95,Card,61581,6297,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",598.83,748.54,20.0,7,27,74
3451246886,451812,2,530.85,36774480,2024-05-22 09:25:46,2024-05-22 09:42:46,2024-05-22 09:38:46,On Time,2937.69,UPI,17814,1620,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",530.85,663.56,20.0,365,29,63
8487733248,378287,3,332.84,12500465,2023-04-26 12:34:26,2023-04-26 12:50:26,2023-04-26 13:19:26,Significantly Delayed,778.9,Wallet,39978,311,Lemonade,Cold Drinks & Juices,Ramesh-Jain,332.84,475.49,30.0,180,22,51
2921621434,532965,3,307.23,41194825,2023-08-17 21:00:25,2023-08-17 21:10:25,2023-08-17 21:15:25,On Time,1380.46,UPI,58563,7990,Frozen Pizza,Instant & Frozen Food,Sachdev Inc,307.23,512.05,40.0,180,20,94
4757133884,812607,3,416.65,34655710,2024-08-03 13:51:39,2024-08-03 14:11:39,2024-08-03 14:15:39,On Time,123.74,UPI,38740,2289,Potatoes,Fruits & Vegetables,Rege Group,416.65,555.53,25.0,3,11,63
1793847102,131748,3,81.35,93563435,2024-09-09 01:52:04,2024-09-09 02:12:04,2024-09-09 02:10:04,On Time,1760.2,Cash,63715,4170,Dog Food,Pet Care,"Shroff, Wason and Dugar",81.35,125.15,35.0,365,30,53
6197760573,799952,3,922.64,5763963,2023-03-27 07:49:31,2023-03-27 08:06:31,2023-03-27 08:04:31,On Time,1233.03,Card,34868,939,Cheese,Dairy & Breakfast,Padmanabhan-Virk,922.64,1153.3,20.0,7,13,66
6818660907,298985,2,183.76,38420886,2024-07-10 08:05:05,2024-07-10 08:15:05,2024-07-10 08:11:05,On Time,1228.81,Card,81901,6281,Vitamins,Pharmacy,"Ramanathan, Joshi and Srinivasan",183.76,229.7,20.0,365,11,61
7807587130,962591,2,130.01,74174956,2023-12-11 13:20:26,2023-12-11 13:34:26,2023-12-11 13:32:26,On Time,2515.16,Card,4160,9094,Orange Juice,Cold Drinks & Juices,Murthy-Kaul,130.01,185.73,30.0,180,24,74
4540563647,222892,2,869.22,79257353,2023-05-14 22:05:58,2023-05-14 22:19:58,2023-05-14 22:22:58,On Time,582.87,Card,17669,8238,Tomatoes,Fruits & Vegetables,Ramakrishnan-Ghose,869.22,1158.96,25.0,3,28,88
2480913332,876139,1,415.75,95912198,2023-10-16 13:16:53,2023-10-16 13:30:53,2023-10-16 14:00:53,Significantly Delayed,3394.38,Cash,86820,616,Pulses,Grocery & Staples,Cherian-Dara,415.75,489.12,15.0,365,14,83
5735481292,945635,3,778.9,85907588,2024-06-17 23:50:28,2024-06-18 00:00:28,2024-06-18 00:17:28,Significantly Delayed,2015.59,UPI,75148,4445,Pulses,Grocery & Staples,Balasubramanian PLC,778.9,916.35,15.0,365,16,59
7112326373,690565,3,951.27,46848302,2023-05-13 11:18:17,2023-05-13 11:34:17,2023-05-13 11:30:17,On Time,3624.08,Cash,63548,5870,Cookies,Snacks & Munchies,"Roy, Seth and Patla",951.27,1463.49,35.0,90,15,56
614274161,604184,3,397.55,10240052,2023-09-27 09:06:29,2023-09-27 09:22:29,2023-09-27 09:25:29,On Time,264.89,Cash,22704,8724,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",397.55,530.07,25.0,365,24,84
5512258335,687218,2,317.82,1469696,2024-03-23 00:19:43,2024-03-23 00:30:43,2024-03-23 00:30:43,On Time,242.57,Cash,10688,4082,Mango Drink,Cold Drinks & Juices,"Sankaran, Pall and Gola",317.82,454.03,30.0,180,22,58
1214757247,53833,3,134.69,46675763,2023-09-06 17:44:49,2023-09-06 18:01:49,2023-09-06 17:58:49,On Time,3474.87,Card,57089,9274,Rice,Grocery & Staples,Tella-Master,134.69,158.46,15.0,365,26,89
4211686231,94225,2,77.11,66354642,2023-06-09 04:56:26,2023-06-09 05:10:26,2023-06-09 05:08:26,On Time,4088.63,Cash,18758,1748,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",77.11,102.81,25.0,365,13,70
5288088590,951463,2,787.4,9314637,2023-12-22 07:57:54,2023-12-22 08:16:54,2023-12-22 08:17:54,On Time,2440.09,Wallet,37879,6865,Pet Treats,Pet Care,Balakrishnan-Kaur,787.4,1211.38,35.0,365,16,82
1193525681,186168,1,878.8,60399360,2024-09-17 00:09:49,2024-09-17 00:28:49,2024-09-17 00:29:49,On Time,1845.59,Wallet,91249,2182,Dog Food,Pet Care,"Parekh, Lad and Kadakia",878.8,1352.0,35.0,365,13,75
5132095929,487931,2,709.08,96373206,2024-06-29 21:04:38,2024-06-29 21:21:38,2024-06-29 21:30:38,Slightly Delayed,4864.21,Card,96312,6435,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath",709.08,834.21,15.0,365,27,68
7703144556,196719,2,217.5,31328762,2023-12-21 05:49:15,2023-12-21 06:07:15,2023-12-21 06:28:15,Significantly Delayed,5086.05,Cash,67233,9043,Bananas,Fruits & Vegetables,Yogi Group,217.5,290.0,25.0,3,15,91
6786199145,589812,3,163.03,21701991,2024-09-04 08:02:43,2024-09-04 08:17:43,2024-09-04 08:13:43,On Time,965.78,Cash,82010,9698,Detergent,Household Care,Bir PLC,163.03,217.37,25.0,365,22,52
2463627380,623234,3,329.79,24644542,2024-08-03 00:58:53,2024-08-03 01:15:53,2024-08-03 01:15:53,On Time,2378.62,UPI,20216,4889,Frozen Biryani,Instant & Frozen Food,Chakrabarti-Batra,329.79,549.65,40.0,180,13,72
6331115638,298985,1,183.76,99729547,2023-07-15 22:06:21,2023-07-15 22:18:21,2023-07-15 22:13:21,On Time,4180.33,Cash,69994,4236,Vitamins,Pharmacy,"Ramanathan, Joshi and Srinivasan",183.76,229.7,20.0,365,11,61
9212312136,952124,3,127.08,6959437,2023-12-06 02:27:00,2023-12-06 02:44:00,2023-12-06 02:56:00,Slightly Delayed,517.03,UPI,33363,6109,Onions,Fruits & Vegetables,"Wali, Sood and Bala",127.08,169.44,25.0,3,15,50
6788500162,677169,1,261.03,48033969,2024-07-10 01:32:46,2024-07-10 01:42:46,2024-07-10 01:55:46,Slightly Delayed,329.79,Wallet,97174,2229,Cough Syrup,Pharmacy,Char-Divan,261.03,326.29,20.0,365,12,77
2166421384,41853,1,910.44,85218071,2024-05-18 15:43:45,2024-05-18 15:55:45,2024-05-18 16:03:45,Slightly Delayed,1861.47,Cash,52405,1730,Curd,Dairy & Breakfast,Handa PLC,910.44,1138.05,20.0,7,14,92
2744509800,378676,2,881.42,69276352,2023-08-31 10:07:20,2023-08-31 10:21:20,2023-08-31 10:22:20,On Time,98.32,Cash,21797,7252,Orange Juice,Cold Drinks & Juices,Baral-Kamdar,881.42,1259.17,30.0,180,19,65
8806260669,611575,1,482.06,15631726,2023-10-17 13:03:52,2023-10-17 13:19:52,2023-10-17 13:46:52,Significantly Delayed,275.03,UPI,37678,4955,Frozen Pizza,Instant & Frozen Food,"Bhat, Nigam and Hayer",482.06,803.43,40.0,180,25,87
7773287963,942001,1,671.55,93563435,2023-03-22 02:12:29,2023-03-22 02:29:29,2023-03-22 02:34:29,On Time,3262.86,Wallet,19710,4225,Cat Food,Pet Care,Acharya Ltd,671.55,1033.15,35.0,365,20,84
8153845667,449106,2,48.55,30192942,2024-08-09 08:44:33,2024-08-09 08:58:33,2024-08-09 08:55:33,On Time,4095.5,Wallet,62899,3671,Soap,Personal Care,"Shere, Thakur and Naik",48.55,74.69,35.0,365,30,95
8345887091,667163,2,441.2,54145987,2024-10-13 15:25:55,2024-10-13 15:40:55,2024-10-13 15:44:55,On Time,2193.68,Wallet,52252,8412,Orange Juice,Cold Drinks & Juices,Palla LLC,441.2,630.29,30.0,180,25,72
6638429050,799688,2,309.62,75739462,2024-09-18 07:34:35,2024-09-18 07:48:35,2024-09-18 07:52:35,On Time,2413.79,Cash,61637,7135,Lotion,Personal Care,Arora LLC,309.62,476.34,35.0,365,22,90
4132900691,837480,2,217.4,42262168,2024-09-11 00:54:34,2024-09-11 01:04:34,2024-09-11 01:11:34,Slightly Delayed,2615.9,Card,91813,3325,Cough Syrup,Pharmacy,Edwin and Sons,217.4,271.75,20.0,365,22,82
2119346062,222892,1,869.22,18259715,2023-07-03 12:44:21,2023-07-03 12:58:21,2023-07-03 12:54:21,On Time,217.4,Cash,62669,7453,Tomatoes,Fruits & Vegetables,Ramakrishnan-Ghose,869.22,1158.96,25.0,3,28,88
689310626,952124,2,127.08,69416782,2024-10-01 13:06:45,2024-10-01 13:23:45,2024-10-01 13:37:45,Slightly Delayed,1868.3,Cash,42464,9373,Onions,Fruits & Vegetables,"Wali, Sood and Bala",127.08,169.44,25.0,3,15,50
9246993674,490602,2,549.47,21701991,2023-11-10 03:43:03,2023-11-10 03:53:03,2023-11-10 04:06:03,Slightly Delayed,874.28,Card,40297,7248,Sugar,Grocery & Staples,Raghavan Inc,549.47,646.44,15.0,365,20,71
2282234185,734789,1,395.82,94706375,2024-07-14 05:45:34,2024-07-14 05:55:34,2024-07-14 05:52:34,On Time,2600.22,Wallet,5912,7104,Popcorn,Snacks & Munchies,"Chaudhari, Pant and Singh",395.82,608.95,35.0,90,22,66
9697170386,992178,2,632.43,48776805,2024-10-07 10:23:41,2024-10-07 10:42:41,2024-10-07 10:37:41,On Time,2391.01,Wallet,88029,84,Pain Reliever,Pharmacy,Basu and Sons,632.43,790.54,20.0,365,16,89
6376147802,799952,1,922.64,60495351,2024-07-16 21:24:19,2024-07-16 21:37:19,2024-07-16 21:51:19,Slightly Delayed,197.39,Cash,83140,6373,Cheese,Dairy & Breakfast,Padmanabhan-Virk,922.64,1153.3,20.0,7,13,66
7415158732,433521,1,321.33,30192942,2024-01-05 20:01:50,2024-01-05 20:15:50,2024-01-05 20:32:50,Significantly Delayed,3310.78,Card,7676,6551,Diapers,Baby Care,Mahal Group,321.33,459.04,30.0,365,27,58
343300311,962591,2,130.01,37095171,2024-08-04 01:20:23,2024-08-04 01:37:23,2024-08-04 01:43:23,Slightly Delayed,2120.74,Wallet,90807,9607,Orange Juice,Cold Drinks & Juices,Murthy-Kaul,130.01,185.73,30.0,180,24,74
3922539531,647462,1,326.42,10048910,2024-09-24 15:36:04,2024-09-24 15:54:04,2024-09-24 15:54:04,On Time,1858.86,UPI,92783,7568,Lotion,Personal Care,"Balan, Samra and Sekhon",326.42,502.18,35.0,365,22,64
7634516705,154179,1,582.87,2058037,2023-10-15 14:39:27,2023-10-15 14:56:27,2023-10-15 15:01:27,On Time,2803.07,UPI,57257,8148,Pain Reliever,Pharmacy,"Barad, Devi and Andra",582.87,728.59,20.0,365,10,59
8731122718,847349,3,781.08,50572914,2023-04-23 05:36:37,2023-04-23 05:56:37,2023-04-23 06:09:37,Slightly Delayed,1980.68,Card,86271,1633,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,781.08,1041.44,25.0,3,26,69
9471236505,669378,3,212.14,5540556,2024-10-05 10:53:10,2024-10-05 11:12:10,2024-10-05 11:35:10,Significantly Delayed,2872.87,Cash,81145,3786,Potatoes,Fruits & Vegetables,Chadha and Sons,212.14,282.85,25.0,3,23,70
9497014025,492958,3,84.2,79764458,2024-11-03 04:48:42,2024-11-03 05:01:42,2024-11-03 05:14:42,Slightly Delayed,1475.14,Wallet,52244,7713,Lotion,Personal Care,Acharya PLC,84.2,129.54,35.0,365,26,88
592358946,378676,3,881.42,54952806,2024-08-22 01:54:12,2024-08-22 02:14:12,2024-08-22 02:17:12,On Time,2564.32,Card,90258,6235,Orange Juice,Cold Drinks & Juices,Baral-Kamdar,881.42,1259.17,30.0,180,19,65
9680783354,41853,3,910.44,20517871,2023-04-09 01:52:19,2023-04-09 02:11:19,2023-04-09 02:11:19,On Time,4361.99,Cash,42017,7329,Curd,Dairy & Breakfast,Handa PLC,910.44,1138.05,20.0,7,14,92
6109792602,723678,3,675.46,20148223,2023-09-13 01:59:51,2023-09-13 02:16:51,2023-09-13 02:19:51,On Time,2711.74,UPI,97828,2636,Dog Food,Pet Care,"Lall, Datta and Swamy",675.46,1039.17,35.0,365,14,97
2734817654,365132,3,229.38,6184558,2023-04-12 09:38:01,2023-04-12 09:51:01,2023-04-12 09:48:01,On Time,3676.83,Wallet,46050,5492,Instant Noodles,Instant & Frozen Food,Dar-Kumar,229.38,382.3,40.0,180,19,70
6380542008,961614,2,227.22,76917159,2023-06-08 17:37:20,2023-06-08 17:49:20,2023-06-08 17:48:20,On Time,3087.38,UPI,77591,9709,Chocolates,Snacks & Munchies,Goda Inc,227.22,349.57,35.0,90,26,99
4784760589,820973,3,114.52,97111069,2024-03-21 03:58:41,2024-03-21 04:17:41,2024-03-21 04:14:41,On Time,1639.04,Wallet,86412,12,Baby Wipes,Baby Care,Lall LLC,114.52,163.6,30.0,365,29,56
1577703194,647462,1,326.42,25641500,2024-04-28 02:35:49,2024-04-28 02:48:49,2024-04-28 02:46:49,On Time,1072.62,Card,52523,4312,Lotion,Personal Care,"Balan, Samra and Sekhon",326.42,502.18,35.0,365,22,64
6758737749,186168,2,878.8,70363568,2023-10-26 01:52:58,2023-10-26 02:05:58,2023-10-26 02:08:58,On Time,2635.52,UPI,51417,1458,Dog Food,Pet Care,"Parekh, Lad and Kadakia",878.8,1352.0,35.0,365,13,75
